ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/milestones/title,tender/milestones/code,tender/milestones/type,tender/milestones/dueDate,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/documents/id,buyer/name,fiscal_year
2022_UDD_28017_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_UDD_28017_1,SBM(U)241/2022/32,Request for Proposal for appointment of agency for providing Technical Support for Decentralised SWM through Community Engagement in ULBs of Assam,Services,Open Tender,Item Rate,Miscellaneous Services,,No,No,,07-Jan-2023 6:13 PM,Price Bid Opening Date,PreBid Meeting Date,assessment,,90,No,Online,,,5,26-Dec-2022 3:30 PM,assessment,Price Bid Opening Date,,,Urban Development Department,2022-2023
2023_PWD_28697_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_PWD_28697_1,KNSBTRD/T-2/ON-BADP/2022-23/01,EE/KNSBTRD/2022-23/7/BADP/ Badarpur Construction of Road Starting from Kankalash 2nd Water Supply Scheme to Railway Line under BADP(SCA) for 2021-22,Works,Open Tender,Item Rate,Civil Works,,No,No,"46,94,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,21-Jan-2023 4:00 PM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2023_PWBNH_28807_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_PWBNH_28807_1,SE(B)/DIB/CS-09/22-23/1212-A,Establishment of Radha Rukuni Ethnic Handloom and Textile development Centre under One Time Special Grant for Development of Moran Community for the year 2021-22 Gr No 32,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"95,78,380",23-Mar-2023 10:47 AM,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,17-Jan-2023 3:00 PM,assessment,Price Bid Opening Date,,,Public Works Building and NH Department,2022-2023
2022_NHM_28485_24-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_NHM_28485_24,NHM-32023/11/2022-Cons-NHM,Construction of Buildingless Sub Health Centre at Padumoni SC in Dibrugarh District for FY 2021 22 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,20-Jan-2023 3:30 PM,assessment,Price Bid Opening Date,,,National Health Mission,2022-2023
2022_STCCD_28572_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_STCCD_28572_1,ASSAC/Tech/94/2022/502,"For Procurement of Audio-Video Solutions, Acoustics and Air conditioner for Bigyan Bhawan conference hall",Goods,Open Tender,Item Rate,Miscellaneous Goods,,No,No,,,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,21-Jan-2023 3:00 PM,assessment,Price Bid Opening Date,,,Science Technology and Climate Change Department,2022-2023
2023_ID_29012_3-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_ID_29012_3,NIT/TCI/1/2022/28,"Installation of Solar and Electrically operated Hybrid Tube Well Scheme under Dhekiajuli LAC in Sonitpur district under SOPD-G for the year,2022-23 (PACKAGE 3)",Works,Open Tender,Works,Civil Works,,No,No,"15,30,508",10-Feb-2023 1:31 PM,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,27-Feb-2023 3:00 PM,assessment,Price Bid Opening Date,,,Irrigation Department,2022-2023
2022_PCCF_26977_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PCCF_26977_1,SAC/FOR/CAC/Tender/02,Supply fitting fixing of fencing works,Works,Open Tender,Works,Civil Works,,No,No,"54,01,196",14-Oct-2022 2:53 PM,Price Bid Opening Date,PreBid Meeting Date,assessment,,90,No,Online,,,5,11-Oct-2022 11:00 AM,assessment,Price Bid Opening Date,,,Pr. Chief Conservator of Forest and Head of Forest Force,2022-2023
2022_BoTC_28110_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_BoTC_28110_1,DA/BTC/K/e-Tender/2022-23/15,Supply of Summer Black Gram Seeds for the production of Pulse under RKVY-RAFTAAR for the year 2020-21 (Implementing Year 2022-23).,Goods,Open Tender,Supply,Crop Products,,No,No,"73,71,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,90,No,Online,,,5,30-Dec-2022 11:00 AM,assessment,Price Bid Opening Date,,,Bodoland Territorial Council,2022-2023
2022_HFWD_27320_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_HFWD_27320_1,MCH/HMS/2022/260/54,"Comprehensive Annual Maintenance of Medical Gas Manifold System and Medical Gas Pipeline System (Operation and Maintenance), HMS, GMCH, Guwahati- 32",Services,Open Tender,Item Rate,Miscellaneous Services,,No,No,,,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,05-Nov-2022 2:00 PM,assessment,Price Bid Opening Date,,,Health and Family Welfare Department,2022-2023
2023_PCCF_29102_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_PCCF_29102_1,SIL/06/2022-23,HERBAL PARK,Works,Open Tender,Works,Agricultural or Forestry,,No,No,"32,83,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,16-Feb-2023 3:30 PM,assessment,Price Bid Opening Date,,,Pr. Chief Conservator of Forest and Head of Forest Force,2022-2023
2022_ID_26774_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_ID_26774_1,JC (I)/Tech/E-Tender/2021-22/26,Solar powered MDTW scheme in Bekajan and Raidangjuri area at Titabor LAC (5 points) under SOPD -G for the year 2022-23_P-4,Works,Open Tender,Item Rate,Civil Works,,No,No,"29,70,411",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,06-Sep-2022 3:00 PM,assessment,Price Bid Opening Date,,,Irrigation Department,2022-2023
2022_DoIT_24518_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_DoIT_24518_1,AEDC/SMARTCLASS/TENDER/2022/07,Supply Installation and Commissioning of Hardware components for impl of Smart Class Room in the schools of Assam,Services,Open Tender,Works,Information Technology,,No,No,,,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,29-Mar-2022 3:00 PM,assessment,Price Bid Opening Date,,,Principal Secretary-Department of Information Technology,2021-2022
2022_NHM_27877_41-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_NHM_27877_41,NHM-32023/3/2022-Const-NHM/223,Construction of Buildingless Sub Health Centre in NOBLAIDISA FWSC in DIMA HASAO District under PM ABHIM for the FY 2021 22 Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",04-Feb-2023 12:58 PM,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,27-Dec-2022 3:30 PM,assessment,Price Bid Opening Date,,,National Health Mission,2022-2023
2022_PWBNH_24259_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWBNH_24259_1,CE/TB-II/ 31/2021/11 Dated Guwahati 3rd Feb/2022,PMC service for Construction of proposed new Medical College at Biswanath District Assam,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"5,40,94,00,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Offline,,,5,03-Mar-2022 3:30 PM,assessment,Price Bid Opening Date,,,Public Works Building and NH Department,2021-2022
2022_DHUA_23944_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_DHUA_23944_1,"CE/H and UA/Tech/17/21-22/ 10, dated 29/12/2021",Improvement of Tracker Stand and 407 Stand at Golaghat Town at Golaghat under CIDF (SOPD-ODS) for the year 2021-22,Works,Open Tender,Works,Civil Works,,No,No,"1,53,93,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Offline,,,5,11-Jan-2022 4:00 PM,assessment,Price Bid Opening Date,,,Department of Housing and Urban Affairs,2021-2022
2023_BODOU_28660_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_BODOU_28660_1,BU/Engg/B.B/2022/111/1293,Construction of Bank Building Ground Floor at B.U,Works,Open Tender,Works,Civil Works - Building,,No,No,"57,37,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,20-Jan-2023 1:00 PM,assessment,Price Bid Opening Date,,,BODOLAND UNIVERSITY,2022-2023
2022_DHUA_25452_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_DHUA_25452_1,"CE/H and UA/17/PT-II/21-22/42, date07/05/2022","Costruction of Dr. Bhupen Hazarika Kala-Tirthaat Panigaon Chariali, Nagaon under CIDF (SOPD-G) for the year 2021-22",Works,Open Tender,Item Rate,Civil Works,,No,No,"30,57,74,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,07-Jun-2022 3:00 PM,assessment,Price Bid Opening Date,,,Department of Housing and Urban Affairs,2022-2023
2022_BoTC_27838_7-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_BoTC_27838_7,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22",Works,Open Tender,Works,Civil Works,,No,No,"1,97,76,809",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,12-Dec-2022 2:00 PM,assessment,Price Bid Opening Date,,,Bodoland Territorial Council,2022-2023
2022_GMC_28546_5-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_GMC_28546_5,GER/CE/1806/2019/241 Dated-19/12/2022,Improvement and Upgradation of Triangular Colony and Sakuntala Colony,Works,Open Tender,Lump-sum,Civil Works – Roads,,No,No,"40,00,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,90,No,Online,,,5,17-Jan-2023 2:30 PM,assessment,Price Bid Opening Date,,,Guwahati Municipal Corporation,2022-2023
2022_APDCL_26515_2-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_APDCL_26515_2,CGM_D/APDCL/UAR/CIVIL/02,CGM_D/UAR/APDCL/CIVIL/02,Works,Open Tender,Turn-key,Civil Works,,No,No,,,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,12-Aug-2022 3:00 PM,assessment,Price Bid Opening Date,,,Assam Power Distribution Company Ltd,2022-2023
2023_PWD_30072_2-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_PWD_30072_2,CE/CMRDP/MMPPNA/03/2022/14,Maint/MMPPNA/17,Works,Open Tender,Item Rate,Civil Works,,No,No,"4,02,89,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,07-Apr-2023 2:00 PM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2022_IPRPS_24092_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_IPRPS_24092_1,DPS/PTG(E)34/2021/6,E Tender for Rate Contract to supply Paper in the Directorate of Printing and Stationery Assam and Assam Govt. Branch Press Jorhat One Year Rate contract,Goods,Open Tender,Supply,Supply of Materials,,No,No,"11,90,00,000",21-Feb-2022 5:56 PM,Price Bid Opening Date,PreBid Meeting Date,assessment,,90,No,Online,,,5,10-Feb-2022 1:00 PM,assessment,Price Bid Opening Date,,,Information - Public Relations - Printing and Stationery Department,2021-2022
2022_DoWR_28390_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_DoWR_28390_1,UDALGURI/2022-23/SOPDG/I,Breach closing of R/B embankment of river Golondi and replacement of existing dyke with RME. PACKAGE 1,Works,Open Tender,Works,Civil Works,,No,No,"14,76,68,831",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,10-Jan-2023 3:00 PM,assessment,Price Bid Opening Date,,,Department of Water Resources,2022-2023
2022_GMC_28427_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_GMC_28427_1,GER/Div-V/144/2022/05 Date14/12/2022,Cleaning and desiltation of Bahini River Package I for the year 2022-23,Works,Open Tender,Lump-sum,Civil Works - Others,,No,No,"3,96,71,259",14-Jan-2023 2:18 AM,Price Bid Opening Date,PreBid Meeting Date,assessment,,120,No,Online,,,5,06-Jan-2023 3:30 PM,assessment,Price Bid Opening Date,,,Guwahati Municipal Corporation,2022-2023
2023_PCCF_28596_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_PCCF_28596_1,FLKT/B/Tender/DMFT Fund/02,Installation of Solar Power Fencing,Works,Open Tender,Works,Agricultural or Forestry,,No,No,"6,32,625",,Price Bid Opening Date,PreBid Meeting Date,assessment,,60,No,Online,,,5,07-Feb-2023 2:30 PM,assessment,Price Bid Opening Date,,,Pr. Chief Conservator of Forest and Head of Forest Force,2022-2023
2022_PWRDW_25594_16-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWRDW_25594_16,CE/APART/49/2022/15,Road from Chowkighat CRPF camp to Chowkighat FPC of Goalgaon in Sonitpur District,Works,Open Tender,Lump-sum,Civil Works – Roads,,No,No,"4,93,49,000",19-Apr-2023 1:52 PM,Price Bid Opening Date,PreBid Meeting Date,assessment,,90,No,Online,,,5,27-Jun-2022 2:30 PM,assessment,Price Bid Opening Date,,,Public Works Roads Department-Externally Aided Project,2022-2023
2022_PCCF_28365_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PCCF_28365_1,DBR/CAMPA/2022-23/06,Construction of Toilet,Works,Open Tender,Works,Agricultural or Forestry,,No,No,"2,50,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,90,No,Online,,,5,11-Jan-2023 11:30 AM,assessment,Price Bid Opening Date,,,Pr. Chief Conservator of Forest and Head of Forest Force,2022-2023
2022_NHM_28421_23-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_NHM_28421_23,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Borpukhuri at Hojai District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",03-Mar-2023 6:51 PM,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,20-Jan-2023 3:30 PM,assessment,Price Bid Opening Date,,,National Health Mission,2022-2023
2022_PWD_27472_76-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWD_27472_76,CE/CMRDP/MMPNA/2022/2,MMPNA/2022-23/76,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,42,09,000",10-Dec-2022 12:42 AM,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,19-Nov-2022 11:30 AM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2022_APDEA_27916_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_APDEA_27916_1,APDCL/DSELR/HVDS/TZN/01,Construction of HVDS N Lakhimpur and Tezpur Electrical Circle,Works,Open Tender,Turn-key,Electrical Works,,No,No,,,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,03-Jan-2023 12:00 PM,assessment,Price Bid Opening Date,,,Assam Power Distribution Company Limited- Externally Aided Project,2022-2023
2022_PWD_28046_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWD_28046_1,CE/CW/44/2022-23-FM,Rukmini gaon area,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"7,24,17,000",08-Dec-2022 12:48 PM,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,14-Dec-2022 2:30 PM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2022_NHM_28018_107-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_NHM_28018_107,NHM 32031 4 2021 Construction NHM Part 34 62,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 107 4 nos scheme in Hailakandi district,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"46,39,828",09-Mar-2023 4:39 PM,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,07-Jan-2023 3:30 PM,assessment,Price Bid Opening Date,,,National Health Mission,2022-2023
2023_PWBNH_28918_3-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_PWBNH_28918_3,TECH-II/180/2022/6 Dated Guwahati the 6th Jan 2023,"Construction of new school building for up gradation of secondary to higher secondary under Samgra Shiksha, Assam at Angcha Jildoi Shyam High School in Golaghat District",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"3,23,59,600",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,07-Feb-2023 3:30 PM,assessment,Price Bid Opening Date,,,Public Works Building and NH Department,2022-2023
2023_NHM_29328_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_NHM_29328_1,NHM-46/3/2022-RNTCP-NHM,Printing and supply of IEC materials under NTEP programme,Goods,Limited,Item Rate,Publishing/Printing,,No,No,"9,00,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,60,No,Not Applicable,,,5,20-Feb-2023 3:00 PM,assessment,Price Bid Opening Date,,,National Health Mission,2022-2023
2022_PWRDW_25443_14-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWRDW_25443_14,CE/APART/58/2022/24,Warehouse Complex at Howraghat in Karbi Anglong District (Godown 2) (KAR-02),Works,Open Tender,Lump-sum,Civil Works - Building,,No,No,"3,15,69,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,90,No,Online,,,5,09-Jun-2022 2:30 PM,assessment,Price Bid Opening Date,,,Public Works Roads Department-Externally Aided Project,2022-2023
2022_PWD_27472_194-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWD_27472_194,CE/CMRDP/MMPNA/2022/2,MMPNA/2022-23/194,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,77,18,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,19-Nov-2022 11:30 AM,assessment,Price Bid Opening Date,,,Public Works Roads Department,2022-2023
2022_GAD_25866_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_GAD_25866_1,NLMB/E-Tender/15th Finance(Tied Fund)/2022-23/4,Revival and Renovation of North Lakhimpur Water Supply Scheme(Zone-II) at Chapori Gaon(Ph-I,Goods,Open Tender,Item Rate,Civil Construction Goods,,No,No,"71,22,599",,Price Bid Opening Date,PreBid Meeting Date,assessment,,90,No,Online,,,5,14-Jun-2022 11:00 AM,assessment,Price Bid Opening Date,,,General Administration Department,2022-2023
2022_PWBNH_28363_4-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_PWBNH_28363_4,CEB/CS/TB-VIII/34/2022/02 Dated 07-12-2022,Construction of 20 (Twenty) new BOPs along the Inter- State Boundary for the F.Y. 2022-23 (Boholting (Near No.2 Chutiakari),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,90,41,361",02-Mar-2023 12:56 PM,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,11-Jan-2023 3:00 PM,assessment,Price Bid Opening Date,,,Public Works Building and NH Department,2022-2023
2022_NHM_28061_9-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_NHM_28061_9,NHM-32034/33/2022-CONST,Construction of Buildingless Sub Health Centre in DIGHALDORI SC in NAGAON District under PM ABHIM for the FY 2022-23 Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,05-Jan-2023 3:30 PM,assessment,Price Bid Opening Date,,,National Health Mission,2022-2023
2022_APDCL_26843_3-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_APDCL_26843_3,APDCL/CGM(PPD)/OFC Electric pole/22-23,"Fixation of rates for laying OFC, Date communication cables, Coaxial cables on electric poles of APDCL",Services,Open Tender,Item Rate,Miscellaneous Services,,No,No,,28-Dec-2022 10:18 PM,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Not Applicable,,,5,27-Oct-2022 3:00 PM,assessment,Price Bid Opening Date,,,Assam Power Distribution Company Ltd,2022-2023
2023_BTC_29569_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_BTC_29569_1,No. ACE- 106/PWD/IFB/2021-22/154,Renovation of Sumbagaon Lodge under Tourism Department for the year 2022-23.Pkg No.104_3,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"34,56,609",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,13-Mar-2023 2:00 PM,assessment,Price Bid Opening Date,,,Bodoland Territorial Council-PWD,2022-2023
2022_NHM_26883_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_NHM_26883_1,32050/46/2021-CONST-NHM/19,Repairing renovation of 592 nos of Sub Centre to upgrade them as Health and Wellness centre at various places of Assam Group 38 8 nos of SC in Hojai District,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"55,86,150",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,15-Sep-2022 3:30 PM,assessment,Price Bid Opening Date,,,National Health Mission,2022-2023
2022_BTC_25965_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_BTC_25965_1,ACE- 29/TECH/MSLPR/IFB/Pt-I/ 2019-20/157,"Rep. and Renovation at Kachubari High School under Education Deptt. BTC, for the year 2021-22. (TN_03_1)",Works,Open Tender,Works,Civil Works - Building,,No,No,"25,71,186",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,30-Jun-2022 2:00 PM,assessment,Price Bid Opening Date,,,Bodoland Territorial Council-PWD,2022-2023
2022_SYWA_27954_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2022_SYWA_27954_1,DSY/S/SFA/Tender/101/2022/33,Overall management services to State Football Academy Sarusajai Sports Complex Guwahati,Services,Open Tender,Works,Miscellaneous Services,,No,No,,,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,26-Dec-2022 3:00 PM,assessment,Price Bid Opening Date,,,Directorate of Sports and Youth Welfare - Assam,2022-2023
2023_GMDA_28898_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_GMDA_28898_1,GMDA/DEV/119/2022/84,Cleaning and Desilting of Bondajan Channel from Pathar Quarry to Bondajan Pump House,Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"1,91,21,000",,Price Bid Opening Date,PreBid Meeting Date,assessment,,120,No,Online,,,7,24-Jan-2023 3:00 PM,assessment,Price Bid Opening Date,,,Guwahati Metropolitan Development Authority,2022-2023
2023_ICD_29874_1-ocds-kjhdrl,tender,tender,1,2023-06-21,2023_ICD_29874_1,APL/CnP/Proj/Civil/2022-23/123,Repairing of Underground Raw Water Pipeline work at tea garden area,Works,Limited,Item Rate,Civil Works,,No,No,"35,698",,Price Bid Opening Date,PreBid Meeting Date,assessment,,180,No,Online,,,5,18-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,,Industries and Commerce Department,2022-2023
