ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-kjhdrl-2023_PWD_67411_24,tender,tender,1,2024-11-08,2023_PWD_67411_24,NAGROTA-AMP-2023-24,Periodic maintenance of Busal Naryalkar Sipanpatt Baroh road (HP0406VR0306) (Village Road) under Annual Maintenance Plan for the year 2023-24 in Distt Kangra (HP),Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"60,14,298",01-Feb-2023 05:00 PM,120,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"6,248,761",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67411_25,tender,tender,1,2024-11-08,2023_PWD_67411_25,NAGROTA-AMP-2023-24,Periodic maintenance of Busal to Kharat Khas road (HP0406NC0305) (Village Road) under Annual Maintenance Plan for the year 2023-24 in Distt Kangra (HP),Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"13,13,834",01-Feb-2023 05:00 PM,120,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,365,053",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67411_26,tender,tender,1,2024-11-08,2023_PWD_67411_26,NAGROTA-AMP-2023-24,Periodic maintenance of Khabal Kholi Kharat Jandrah Dola Kardiana road (HP0406VR0168) (Village Road) under Annual Maintenance Plan for the year 2023-24 in Distt Kangra (HP),Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"13,35,796",01-Feb-2023 05:00 PM,120,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,387,872",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67411_29,tender,tender,1,2024-11-08,2023_PWD_67411_29,NAGROTA-AMP-2023-24,Periodic maintenance of link road Pandol Kerta road (HP0406NC0318) (Village Road) under Annual Maintenance Plan for the year 2023-24 in Distt Kangra (HP),Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"35,08,001",01-Feb-2023 05:30 PM,120,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"3,644,758",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67411_30,tender,tender,1,2024-11-08,2023_PWD_67411_30,NAGROTA-AMP-2023-24,Periodic maintenance of Dadh to Suvidha Complex road (HP0406NC0288) (Village Road) under Annual Maintenance Plan for the year 2023-24 in Distt Kangra (HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"14,01,422",01-Feb-2023 05:30 PM,120,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,416,240",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67411_31,tender,tender,1,2024-11-08,2023_PWD_67411_31,NAGROTA-AMP-2023-24,Periodic maintenance of Hachchik Bag Rani Ka Bhroh road (HP0406VR0205) (Village Road) under Annual Maintenance Plan for the year 2023-24 in Distt Kangra (HP).,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"27,81,013",01-Feb-2023 05:35 PM,120,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,889,429",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67411_32,tender,tender,1,2024-11-08,2023_PWD_67411_32,NAGROTA-AMP-2023-24,Periodic maintenance of Baroh Temple to Kharat Via Kanoongo House road (HP0406NC0207) (Village Road) under Annual Maintenance Plan for the year 2023-24 in Distt Kangra (HP).,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"42,74,338",01-Feb-2023 05:45 PM,120,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"4,440,971",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67411_33,tender,tender,1,2024-11-08,2023_PWD_67411_33,NAGROTA-AMP-2023-24,Periodic maintenance of Kandi Saruht Uprala road (HP0406VR0064) (Village Road) under Annual Maintenance Plan for the year 2023-24 in Distt Kangra (HP).,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"13,75,039",04-Feb-2023 10:40 AM,30,No,Online,,,1,10-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,428,691",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67411_35,tender,tender,1,2024-11-08,2023_PWD_67411_35,NAGROTA-AMP-2023-24,Periodic maintenance of link road to Village Luhna Academy road (HP0406NC0241) (Village Road) under Annual Maintenance Plan for the year 2023-24 in Distt Kangra (HP).,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"13,35,796",17-Feb-2023 12:00 PM,120,No,Online,,,1,23-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,306,588",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67414_1,tender,tender,1,2024-11-08,2023_PWD_67414_1,PW-MDI(P)Tender-NIT- 17937-72 dated 16.01.2023,Construction of Police Station building at Padhar Distt. Mandi (H.P.) under Scheme of Modernization of State Police Force 2014-15 (MPF),Works,Open Tender,Percentage,Civil Works - Buildings,,No,No,"2,47,60,552",23-Jan-2023 11:00 AM,120,No,Online,,,1,01-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"20,204,603",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67422_1,tender,tender,1,2024-11-08,2023_PWD_67422_1,No.14804-11 dated 29.12.2022.,"Construction of link road to Village Bhalyani Km. 0/0 to 2/00 under NABARD SH Formation cutting, Retaining wall, Breast wall, cross drainage work, unlined drain, wire crates for dumping, Km. Stone and Setting out RIDF-XXVIII.",Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"2,42,74,630",21-Jan-2023 05:55 PM,90,No,Offline,,,1,01-Feb-2023 10:30 AM,assessment,Price Bid Opening Date,,"16,992,241",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67442_1,tender,tender,1,2024-11-08,2023_PWD_67442_1,C/O HELIPAD AT BUMBLOO DISTRICT HAMIRPUR HP,C/O HELIPAD AT BUMBLOO DISTRICT HAMIRPUR HP,Works,Open Tender,Percentage,Civil Works - Others,,No,No,"16,43,273",28-Jan-2023 10:30 AM,60,No,Online,,,1,03-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,579,185",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67455_1,tender,tender,1,2024-11-08,2023_PWD_67455_1,Electrical Div.No.I PWD Shimla 8461-66 dt.17.01.2,"CO Circuit House at Willys Park Chaura Maidan Shimla-4 SH Providing Additional indoor units, cowl and Gas Charging of units and other accessories etc.",Works,Open Tender,Item Rate,Electrical Works,,No,No,"9,29,350",25-Jan-2023 11:00 AM,90,No,Offline,,,1,01-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"965,877",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67469_1,tender,tender,1,2024-11-08,2023_PWD_67469_1,Electrical Div.No.I PWD Shimla 8461-66 dt.17.01.20,Construction of Primary Health Centre Building Level-II at Jamta Distt. Sirmour H.P SH Providing E.I therein,Works,Open Tender,Item Rate,Electrical Works,,No,No,"6,85,298",24-Jan-2023 05:00 PM,90,No,Offline,,,1,01-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"576,930",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67500_1,tender,tender,1,2024-11-08,2023_PWD_67500_1,Electrical Div.No.I PWD Shimla 8461-66 dt.17.01.20,Providing Staff for running of electrical enquiry in Residential Non Residential Building District Court Complex at Chakkar Shimla for the year 2023-24 w.e.f 01-02-2023 to 31-01-2024,Works,Open Tender,Item Rate,Electrical Works,,No,No,"3,57,168",27-Jan-2023 10:00 AM,90,No,Offline,,,1,03-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"282,000",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67515_1,tender,tender,1,2024-11-08,2023_PWD_67515_1,pw-nhc-ea-tender-22-23 5571-5610 dt. 17.1.23,Restoration of rain damages on Chakki- Banikhet Chamba Bharmour road NH154-A Km 106/0 TO 172/0 ( SH C/o P.C.C R/wall at RD 138/630 TO 138/650 Under FDR 2022-23 .,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"44,62,491",27-Jan-2023 11:00 AM,75,No,Online,,,1,09-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"3,126,405",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67520_1,tender,tender,1,2024-11-08,2023_PWD_67520_1,"ANNUAL MAINTENANCE PLAN ON SOUR TO DAIN ROAD,","ANNUAL MAINTENANCE PLAN ON SOUR TO DAIN ROAD, SANGIANA DA TIYALA TO LAKOH ROAD, MASLANA BHUTLAR ROAD",Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"82,84,404",28-Jan-2023 10:30 AM,60,No,Online,,,1,08-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"7,642,766",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67526_1,tender,tender,1,2024-11-08,2023_PWD_67526_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Arla Khas to Saloh road in Km 0/0 to 2/0 under PMGSY roads for the year 2023-24 in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"38,24,272",24-Jan-2023 01:00 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"3,840,100",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67529_1,tender,tender,1,2024-11-08,2023_PWD_67529_1,ANNUAL MAINTENANCE PLAN ON BIJHARI CHALSAI GHANGOT,"ANNUAL MAINTENANCE PLAN ON BIJHARI CHALSAI GHANGOT ROAD, CHAKMOH TO SATHWIN ROAD",Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"83,11,555",28-Jan-2023 10:30 AM,60,No,Online,,,1,08-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"7,642,766",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67530_1,tender,tender,1,2024-11-08,2023_PWD_67530_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Link road to village Malahoo in Km 0/00 to 1/00 under PMGSY roads for the year 2023-24 in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"14,83,440",24-Jan-2023 01:00 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,548,600",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67532_1,tender,tender,1,2024-11-08,2023_PWD_67532_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Matehar to Baluhi road in Km 0/500 to 1/00 under PMGSY roads for the year 2023-24 in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"6,85,724",24-Jan-2023 01:00 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"679,000",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67533_1,tender,tender,1,2024-11-08,2023_PWD_67533_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Up-gradation of road from Dhar Lahr Langa to Garela Kalan in Km 6/0 to 8/0 under PMGSY roads for the year 2023-24 in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"29,12,621",24-Jan-2023 01:00 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"3,090,000",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67534_1,tender,tender,1,2024-11-08,2023_PWD_67534_1,ANNUAL MAINTENANCE PLAN ON LINK ROAD TO VILLAGE GH,"ANNUAL MAINTENANCE PLAN ON LINK ROAD TO VILLAGE GHUMARWIN, DARKOTI JHANJIANI MASLANA KHURD AND LINK ROAD TO BIAR KHURD",Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"75,18,073",28-Jan-2023 10:30 AM,60,No,Online,,,1,08-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"6,942,069",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67541_1,tender,tender,1,2024-11-08,2023_PWD_67541_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Bairghatta to Sanhoon road in Km 5/0 to 6/0 under PMGSY roads for the year 2023-24 in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"13,26,865",24-Jan-2023 01:00 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,349,000",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67545_1,tender,tender,1,2024-11-08,2023_PWD_67545_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Bhawarna to Khaira Alampur road in Km 4/0 to 6/0 under Rural roads for the year 2023-24 in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"58,78,957",24-Jan-2023 01:00 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"6,176,000",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67547_1,tender,tender,1,2024-11-08,2023_PWD_67547_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Thandol to Bhoura road in Km 0/0 to 1/0 under Rural roads for the year 2023-24 in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"14,76,810",24-Jan-2023 01:00 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,478,900",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67561_1,tender,tender,1,2024-11-08,2023_PWD_67561_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Darang Ghaneta Jharet road in Km 2/0 to 3/0 under Rural roads for the year 2023-24 in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"14,91,254",24-Jan-2023 04:00 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,478,900",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67565_1,tender,tender,1,2024-11-08,2023_PWD_67565_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Kalehar Bhamial Chander Hola road in Km 0/0 to 1/500 under Rural roads for the year 2023-24 in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"21,95,483",24-Jan-2023 04:00 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,217,450",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67567_1,tender,tender,1,2024-11-08,2023_PWD_67567_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Kiarwan to Saroot road in Km 0/0 to 2/0 under Rural roads for the year 2023-24 in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"27,89,634",24-Jan-2023 04:00 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,808,650",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67571_1,tender,tender,1,2024-11-08,2023_PWD_67571_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Naura to Kiarwan road in Km 3/0 to 3/350 under Rural roads for the year 2023-24 in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"5,87,146",24-Jan-2023 04:00 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"591,200",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67574_1,tender,tender,1,2024-11-08,2023_PWD_67574_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Naura to Chowki road in Km 0/0 to 1/0 under Rural roads for the year 2023-24 in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"13,98,395",24-Jan-2023 04:30 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,412,150",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67575_1,tender,tender,1,2024-11-08,2023_PWD_67575_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Thural to Challah road in Km 3/0 to 4/930 under Rural roads for the year 2023-24 in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"27,99,488",24-Jan-2023 04:30 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,982,200",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67577_1,tender,tender,1,2024-11-08,2023_PWD_67577_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Drid to Phangerh road in Km 0/0 to 0/800 under Rural roads for the year 2023-24 in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"11,66,298",24-Jan-2023 05:00 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,184,200",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67578_1,tender,tender,1,2024-11-08,2023_PWD_67578_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,Providing and laying Annual Surfacing (Periodic Maintenance) on Duhak to Gharthoon road in Km 0/0 to 1/0 under Rural roads for the year 2023-24 in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"12,77,259",24-Jan-2023 05:00 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,289,450",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67580_1,tender,tender,1,2024-11-08,2023_PWD_67580_1,NIT No.18132-191 DT.21-01-2023-Bhawarna,"Providing and laying Annual Surfacing (Periodic Maintenance) on Hamirpur Sujanpur Thural Maranda road in Km 30/0 to 31/0, Km 32/0 to 34/0, Km 37/0 to 39/190, 45/0 to 46/0 and Km 52/510 to 54/0, under MDR road for the year 2023-24 in the state of HP",Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"1,99,94,111",24-Jan-2023 05:10 PM,75,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"19,990,148",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67590_1,tender,tender,1,2024-11-08,2023_PWD_67590_1,Playground at Govt Modern School Amb Under Bharwai,Co Playground at Govt Modern Senior Secondary School at Amb SH Cutting leveling of Hill Phase1 Deposit work,Works,Open Tender,Percentage,Civil Works,,No,No,"7,00,000",25-Jan-2023 09:00 AM,75,No,Online,,,1,31-Jan-2023 11:30 AM,assessment,Price Bid Opening Date,,"490,000",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67630_1,tender,tender,1,2024-11-08,2023_PWD_67630_1,10036-85 dt.23.1.2023,Annual Maintenance Plan (AMP) of Lunj Sub Division for the year 2023-24 Rural MDR road Ranital to 32 Mile (Kotla) (HP0413MDR088) km.10/0 to 11/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"24,90,065",28-Jan-2023 09:00 AM,120,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,604,611",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67630_11,tender,tender,1,2024-11-08,2023_PWD_67630_11,10036-85 dt.23.1.2023,Annual Maintenance Plan (AMP) of Kangra Sub Division for the year 2023-24 Rural road Daulatpur to Janiankar road (HP0406VR056) km.0/0 to 1/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"12,75,225",28-Jan-2023 09:00 AM,120,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,329,994",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67630_12,tender,tender,1,2024-11-08,2023_PWD_67630_12,10036-85 dt.23.1.2023,Annual Maintenance Plan (AMP) of Kangra Sub Division for the year 2023-24 Rural road Daulatpur to Janiankar road (HP0406VR056) km.1/0 to 2/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"12,49,765",28-Jan-2023 09:00 AM,120,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,304,108",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67630_15,tender,tender,1,2024-11-08,2023_PWD_67630_15,10036-85 dt.23.1.2023,Annual Maintenance Plan (AMP) of Lunj Sub Division for the year 2023-24 Rural road Ghalian to Chhoti Behi (HP0406VR094) km.0/0 to 1/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"12,69,923",28-Jan-2023 09:00 AM,120,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,328,292",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67630_16,tender,tender,1,2024-11-08,2023_PWD_67630_16,10036-85 dt.23.1.2023,Annual Maintenance Plan (AMP) of Lunj Sub Division for the year 2023-24 Rural road link road to Kalka Mata (HP0406VR096) km.0/0 to 0/630,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"7,74,717",28-Jan-2023 09:00 AM,120,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"807,769",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67630_18,tender,tender,1,2024-11-08,2023_PWD_67630_18,10036-85 dt.23.1.2023,Annual Maintenance Plan (AMP) of Lunj Sub Division for the year 2023-24 Rural road Daka Bandla Harizan Basti Kholi road (HP0406VR110) km.0/0 to 1/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"12,49,765",28-Jan-2023 09:00 AM,120,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,296,885",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67630_2,tender,tender,1,2024-11-08,2023_PWD_67630_2,10036-85 dt.23.1.2023,Annual Maintenance Plan (AMP) of Lunj Sub Division for the year 2023-24 Rural MDR road Ranital to 32 Mile (Kotla) (HP0413MDR088) km.11/0 to 12/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"24,01,372",28-Jan-2023 09:00 AM,120,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,512,134",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67630_20,tender,tender,1,2024-11-08,2023_PWD_67630_20,10036-85 dt.23.1.2023,Annual Maintenance Plan (AMP) of Lunj Sub Division for the year 2023-24 Rural road Ranital to Railway Station (HP0406VR111) km.0/0 to 0/500,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"13,98,931",28-Jan-2023 09:00 AM,120,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,463,230",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67630_27,tender,tender,1,2024-11-08,2023_PWD_67630_27,10036-85 dt.23.1.2023,Annual Maintenance Plan (AMP) of Lunj Sub Division for the year 2023-24 PMGSY Rural road Lunj to Kallar Kourian (Link road Lunj to Kallar via Kapial Kaurian) (HP0406VR078) km.4/0 to 5/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"12,65,891",28-Jan-2023 09:00 AM,120,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,324,075",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67630_4,tender,tender,1,2024-11-08,2023_PWD_67630_4,10036-85 dt.23.1.2023,Annual Maintenance Plan (AMP) of Lunj Sub Division for the year 2023-24 Rural MDR road Ranital to 32 Mile (Kotla) (HP0413MDR088) km.13/0 to 14/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"26,02,947",28-Jan-2023 09:00 AM,120,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,732,801",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67630_5,tender,tender,1,2024-11-08,2023_PWD_67630_5,10036-85 dt.23.1.2023,Annual Maintenance Plan (AMP) of Lunj Sub Division for the year 2023-24 Rural MDR road Ranital to 32 Mile (Kotla) (HP0413MDR088) km.14/0 to 15/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"24,94,096",28-Jan-2023 09:00 AM,120,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,618,947",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67630_6,tender,tender,1,2024-11-08,2023_PWD_67630_6,10036-85 dt.23.1.2023,Annual Maintenance Plan (AMP) of Lunj Sub Division for the year 2023-24 Rural MDR road Ranital to 32 Mile (Kotla) (HP0413MDR088) km.15/0 to 16/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"26,71,482",28-Jan-2023 09:00 AM,120,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,804,486",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67630_7,tender,tender,1,2024-11-08,2023_PWD_67630_7,10036-85 dt.23.1.2023,Annual Maintenance Plan (AMP) of Lunj Sub Division for the year 2023-24 Rural MDR road Ranital to 32 Mile (Kotla) (HP0413MDR088) km.16/0 to 17/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"26,11,010",28-Jan-2023 09:00 AM,120,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,741,234",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67630_9,tender,tender,1,2024-11-08,2023_PWD_67630_9,10036-85 dt.23.1.2023,Annual Maintenance Plan (AMP) of Kangra Sub Division for the year 2023-24 Rural road Kholi to Simbal Khola (HP0406VR042) km.0/0 to 1/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"12,46,615",28-Jan-2023 09:00 AM,120,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,299,148",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67642_2,tender,tender,1,2024-11-08,2023_PWD_67642_2,EE Bharmour No. 18028-18127 dated 06.01.2023,C/O store ( i/c junior Engineer residence on Bharmour to Hadsar road at GalliKatai in Tehsil Bharmour,Works,Open Tender,Item Wise,Civil Works,,No,No,"30,82,540",28-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 03:30 PM,assessment,Price Bid Opening Date,,"3,801,195",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67647_1,tender,tender,1,2024-11-08,2023_PWD_67647_1,Job 1 Construction of 34.55metre RCC Box Cell Br,Job 1 Construction of 34.55metre RCC Box Cell Bridge including approaches over Chandpur Khad at Km. 29-650 on Panjawar Bathri road Sub Head C.O Sub structure and super structure including both side approaches UNDER NABARD RIDF-XXVIII,Works,Open Tender,Item Rate,Civil Works - Bridges,,No,No,"1,64,97,564",30-Jan-2023 10:00 AM,75,No,Online,,,1,10-Feb-2023 11:00 AM,assessment,Price Bid Opening Date,,"17,035,795",,PWD,2022-2023
